Product URL,Product Name,Product Price,Rating,Number of reviews,ASIN,Product Description,Manufacturer
https://www.amazon.in/Lavie-Sport-Strato-Medium-Duffle/dp/B0BNCBGRPX/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-227,Lavie Sport Strato Medium 55 cms Duffle,₹829,4.2,44,B0BNCBGRPX,,Visit the Lavie Sport Store
https://www.amazon.in/Lunars-Small-Bag-Daily-Use/dp/B08N47VTFQ/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-228,Lunar's Small,₹339,3.9,566,B08N47VTFQ,"<img alt=""logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media/sc/28376858-857e-4e2c-bc96-e99b1fd2edce.__CR0,0,1200,360_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""logo"" src=""https://m.media-amazon.com/images/S/aplus-media/sc/28376858-857e-4e2c-bc96-e99b1fd2edce.__CR0,0,1200,360_PT0_SX600_V1___.jpg""/></noscript>",Visit the Lunar's Store
https://www.amazon.in/Lavie-Sara-Front-Sling-Medium/dp/B08JDK6VT1/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-229,Lavie Women's Sara Box Sling,₹812,4.0,1881,B08JDK6VT1,"These small zip bags are a stylish carry for ladies who like to take their trend game a notch higher. It is versatile, light weight, spacious and available in trendy colors. This sling bag is made from man-made leather & has little gold detail that adds uniqueness to the bag. It has a well-stitched inner lining for easy accessibility and storage. These bags are available in rich pebble & saffiano texture.Dimension : 21 cm in length X 6 cm in width X 18 cm in heightThe slings have a top zip closure for safety and comfort. It has a flat bottom to keep your stuff intact. The interior has 1 main compartment, 1 slip pocket alongside 1 zip pocket, providing options for multiple storage for phone, portable charger, keys, hairbrush, wallet, sunglasses etc.This sling is perfect for women to carry for an office conference, a weekend getaway or even a day at the mall for shopping. It can be paired with formal pants & blazer as well as with a basic crop top and jeans. This spacious yet sturdy bag makes for a perfect gift for all your occasionsThe bag has a well stitched inner lining and high quality zippers for easy accessibility and storage.",N/A
https://www.amazon.in/EUME-Virgo-29Ltr-Laptop-Backpack/dp/B08R58K6QX/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-230,"EUME Virgo 29 Liter, 2 Compartment Office and College",₹999,4.0,180,B08R58K6QX,"<div class=""a-section"" data-page-state=""eyJjbGllbnRQcmVmaXgiOiJ2c2UtY21wLXdpZGdldCIsImlzTW9iaWxlIjpmYWxzZSwicGFnZSI6IkRldGFpbCIsInBsYWNlbWVudCI6IkNvbXBhcmlzb25XaWRnZXQiLCJwb3BvdmVyQ29udGFpbmVySWQiOiJ2c2UtY21wLXdpZGdldC1wb3BvdmVyLWNvbnRhaW5lciIsInBvcG92ZXJUcmlnZ2VySWQiOiJ2c2UtY21wLXdpZGdldC1wb3BvdmVyLXRyaWdnZXIiLCJwb3BvdmVyTmFtZSI6InZzZS1jbXAtd2lkZ2V0LXBvcG92ZXIiLCJyZXF1ZXN0ZXIiOiJDb21wYXJpc29uV2lkZ2V0RGV0YWlsUGFnZSIsInZpZGVvRGF0YUxpc3QiOlt7ImNvbnRlbnRJZCI6IjFiMGZmNDEyMmJiYjQzYjE5YjY1NzAyNTFjMDg4MGZkIiwidmlkZW9VcmwiOiJodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvUy92c2Utdm1zLXRyYW5zY29kaW5nLWFydGlmYWN0LWV1LXdlc3QtMS1wcm9kLzI5YmU0MjdjLTk4NmQtNGViYy1iN2RkLThmNzA5ZDk5YTM1Mi9kZWZhdWx0LnZlcnRpY2FsLmpvYnRlbXBsYXRlLmhscy5tM3U4IiwiZHVyYXRpb25JblNlY29uZHMiOjQzLjAsInZpZGVvVGl0bGUiOiJTa3liYWdzIEJyYXQgQmxhY2sgNDYgQ21zIENhc3VhbCBCYWNrcGFjayIsImltYWdlVXJsIjoiaHR0cHM6Ly9tLm1lZGlhLWFtYXpvbi5jb20vaW1hZ2VzL0kvNTFkRU1uaEQ4V0wuanBnIiwidmVuZG9yTmFtZSI6IkFtYXpvbiBWaWRlb3MiLCJ2ZW5kb3JDb2RlIjoiUFNWQU1aTiIsImNyZWF0b3JOYW1lIjoiIiwicHJvZHVjdEFzaW4iOiJCMDhaMUhISFREIiwiY2xvc2VkQ2FwdGlvbnMiOlt7Imxhbmd1YWdlQ29kZSI6ImVuIiwidXJsIjoiaHR0cHM6Ly9tLm1lZGlhLWFtYXpvbi5jb20vaW1hZ2VzL1MvdnNlLXZtcy1jbG9zZWQtY2FwdGlvbnMtYXJ0aWZhY3QtZXUtd2VzdC0xLXByb2QvY2xvc2VkQ2FwdGlvbnMvOTU5NTM0YjItOTY3YS00ZmU2LWI5ZWEtOWM5NThlM2MwOTU1LnZ0dCJ9XSwiZ3JvdXBUeXBlIjoiSUJfRzEifSx7ImNvbnRlbnRJZCI6IjFhMTY3Y2IzNGU2MTQxMzNhZTFmNzYzZWNlMzlmYzk2IiwidmlkZW9VcmwiOiJodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvUy92c2Utdm1zLXRyYW5zY29kaW5nLWFydGlmYWN0LWV1LXdlc3QtMS1wcm9kLzliOTg5NzgxLWU1ZTctNGRjYy05ZjJmLWIzNDFkNzc3Y2M0ZC9kZWZhdWx0LmpvYnRlbXBsYXRlLmhscy5tM3U4IiwiZHVyYXRpb25JblNlY29uZHMiOjM1LjAsInZpZGVvVGl0bGUiOiJBbWVyaWNhbiBUb3VyaXN0ZXIgIEJhY2twYWNrIiwiaW1hZ2VVcmwiOiJodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvSS80MTZuUlcyVVR5TC5qcGciLCJ2ZW5kb3JOYW1lIjoiQW1hem9uIFZpZGVvcyIsInZlbmRvckNvZGUiOiJQU1ZBTVpOIiwiY3JlYXRvck5hbWUiOiIiLCJwcm9kdWN0QXNpbiI6IkIwN0NKQ0dNMU0iLCJjbG9zZWRDYXB0aW9ucyI6W3sibGFuZ3VhZ2VDb2RlIjoiZW4iLCJ1cmwiOiJodHRwczovL20ubWVkaWEtYW1hem9uLmNvbS9pbWFnZXMvUy92c2Utdm1zLWNsb3NlZC1jYXB0aW9ucy1hcnRpZmFjdC1ldS13ZXN0LTEtcHJvZC9jbG9zZWRDYXB0aW9ucy9hMTlhOWM5NC04YTE0LTRmN2QtYThkMS04ZjQ1ZjEwMDUzMmMudnR0In1dLCJncm91cFR5cGUiOiJJQl9HMSJ9LHsiY29udGVudElkIjoiMTYwMTdjNmQyMzk2NGNiZmE3YzEyNDFmMjVlZTdjMTUiLCJ2aWRlb1VybCI6Imh0dHBzOi8vbS5tZWRpYS1hbWF6b24uY29tL2ltYWdlcy9TL3ZzZS12bXMtdHJhbnNjb2RpbmctYXJ0aWZhY3QtZXUtd2VzdC0xLXByb2QvMjk5ZjU2ZjItZmMxZi00M2FlLTk3MDYtYTVjOWE4MjU4YzU5L2RlZmF1bHQudmVydGljYWwuam9idGVtcGxhdGUuaGxzLm0zdTgiLCJkdXJhdGlvbkluU2Vjb25kcyI6MzcuMCwidmlkZW9UaXRsZSI6IlNhZmFyaSBQcmlzbWEgMzIgTHRycyBCbGFjayBDYXN1YWwgQmFja3BhY2siLCJpbWFnZVVybCI6Imh0dHBzOi8vbS5tZWRpYS1hbWF6b24uY29tL2ltYWdlcy9JLzUxbDExLXEyK0tMLmpwZyIsInZlbmRvck5hbWUiOiJBbWF6b24gVmlkZW9zIiwidmVuZG9yQ29kZSI6IlBTVkFNWk4iLCJjcmVhdG9yTmFtZSI6IiIsInByb2R1Y3RBc2luIjoiQjA3SE41VE1RTCIsImNsb3NlZENhcHRpb25zIjpbeyJsYW5ndWFnZUNvZGUiOiJlbiIsInVybCI6Imh0dHBzOi8vbS5tZWRpYS1hbWF6b24uY29tL2ltYWdlcy9TL3ZzZS12bXMtY2xvc2VkLWNhcHRpb25zLWFydGlmYWN0LWV1LXdlc3QtMS1wcm9kL2Nsb3NlZENhcHRpb25zLzdkMDIyZWU5LTQ1MzYtNDE3Yi1iM2YxLTU3YTNmYzhjNzNhNy52dHQifV0sImdyb3VwVHlwZSI6IklCX0cxIn1dLCJiYXNlQXNpbiI6IkIwOFI1OEs2UVgifQ=="" id=""vse-cmp-widget-popover-container""> <div class=""a-section a-spacing-none aok-relative"" id=""vse-cmp-widget-popover-block"">",Visit the EUME Store
https://www.amazon.in/Waterproof-Laptop-College-Backpack-Navy_Blue/dp/B0BW9BTJCZ/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-231,30 L Waterproof Laptop/College/School/Office,₹486,4.6,6,B0BW9BTJCZ,,Brand: NORTH ZONE
https://www.amazon.in/Safari-KANHA-Wheel-Trolley-Case/dp/B00LUMINPQ/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-232,"Genie Cleo Laptop Backpack for Women, 3 compartments, Stylish and Trendy College",₹899,1.0,1,B00LUMINPQ,,Visit the Safari Store
https://www.amazon.in/Travalate-Luggage-Organizer-Ultra-Light-Polyester/dp/B0BZDLS9VW/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-233,Travalate Travel Duffle Luggage,₹948,4.2,36,B0BZDLS9VW,"<div class=""a-section a-spacing-none premium-background-wrapper""> <div class=""a-section a-spacing-none background-image""> <img alt=""duffle "" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/77c518d6-9776-42b5-b1a9-981af1f35a7b.__CR0,0,4392,1800_PT0_SX1464_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""duffle "" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/77c518d6-9776-42b5-b1a9-981af1f35a7b.__CR0,0,4392,1800_PT0_SX1464_V1___.jpg""/></noscript>",Visit the TRAVALATE Store
https://www.amazon.in/Kuber-Industries-Carrying-Multi-Purpose-CTKTC034727/dp/B083J6HVMB/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-234,Kuber Industries Faux Leather 20 Cms Duffle,₹346,3.8,209,B083J6HVMB,"<hr aria-hidden=""true"" class=""a-divider-normal bucketDivider""/> <h2> What is in the box? </h2> <dl class=""a-definition-list a-vertical a-spacing-none postpurchase-included-components-list-group"" id=""witb-content-list""> <li class=""postpurchase-included-components-list-item""><span class=""a-list-item""> Jumbo Attachi Bag </span></li> </dl>",Visit the Kuber Industries Store
https://www.amazon.in/Tommy-Hilfiger-Nashville-Overnighter-Travel/dp/B0C3ZQBRT3/ref=sr_1_235?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-235,"Tommy Hilfiger Nashville Black Overnighter for Travel - 51Ltrs, 15 Inch Laptop Capacity 4 Wheel Trolley",₹3499,5.0,4,B0C3ZQBRT3,,Visit the Tommy Hilfiger Store
https://www.amazon.in/Lavie-Spring-Summer-Womens-Tote/dp/B0814PV49H/ref=sr_1_236?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-236,Lavie Women's Pavo Tote,₹929,4.1,4897,B0814PV49H,,Visit the Lavie Store
https://www.amazon.in/Li-Ning-Single-Badminton-Polyester-Royal/dp/B09VDRLTJJ/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-237,Li-Ning All Star Single Zip Badminton Polyester Kit,₹699,4.1,328,B09VDRLTJJ,"<hr aria-hidden=""true"" class=""a-divider-normal bucketDivider""/> <h2> What is in the box? </h2> <dl class=""a-definition-list a-vertical a-spacing-none postpurchase-included-components-list-group"" id=""witb-content-list""> <li class=""postpurchase-included-components-list-item""><span class=""a-list-item""> 1 Piece of Badminton Kit Bag </span></li> </dl>",Visit the Li-Ning Store
https://www.amazon.in/Meek-Executive-Essential-17-5Inch-Lightweight/dp/B0C7WKWTZJ/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-238,Meek HP Executive Essential Laptop,₹999.99,5.0,2,B0C7WKWTZJ,,Brand: Meek
https://www.amazon.in/American-Tourister-Unisex-Laptop-Backpack/dp/B0C8649NY8/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-239,"American Tourister SHAW Unisex Laptop Backpack - Teal, Unisex, 17'' Laptop Compatible with Multi-Level Organizer and External Bottle Pocket",₹1399,4.0,2,B0C8649NY8,,Brand: American Tourister
https://www.amazon.in/F-Gear-Hunter-Black-Rucksack-Black/dp/B07DCDTL21/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1690306593&sprefix=ba%2Caps%2C283&sr=8-240,"F Gear Hunter 75 Ltrs Black Rucksack (Black, Grey Diamond)",₹2240,4.2,1971,B07DCDTL21,,Visit the F Gear Store
https://www.amazon.in/Lavie-Spring-Summer-Womens-Tote/dp/B0814PV49H/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-241,Lavie Women's Pavo Tote,₹929,4.1,4897,B0814PV49H,,Visit the Lavie Store
https://www.amazon.in/Polestar-Liters-Polyester-Casual-Backpack/dp/B09243WY6M/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-242,POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office,₹619,4.1,3895,B09243WY6M,"<img alt=""Logo"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/ac0c34bd-077f-4556-859c-cc66a2882dca.__CR0,0,600,180_PT0_SX600_V1___.png"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""Logo"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/ac0c34bd-077f-4556-859c-cc66a2882dca.__CR0,0,600,180_PT0_SX600_V1___.png""/></noscript>",Visit the POLESTAR Store
https://www.amazon.in/Meek-Executive-Essential-17-5Inch-Lightweight/dp/B0C7WKWTZJ/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-243,Meek HP Executive Essential Laptop,₹999.99,5.0,2,B0C7WKWTZJ,,Brand: Meek
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-244,Gear ECO 1 Black Orange Red Laptop Backpack,₹879,4.3,1399,B012NW1H1I,"Outer Material: Polyester, Color: Jet BlackCapacity: 24 liters; Weight: 584 grams; Dimensions: 46 cms x 33 cms x 16 cms (LxWxH)Number of Compartments: 3Bottle holder meshEmbedded organizerHeavily padded laptop sleeve fits upto 16 inchesPadded grab handle and bartacked load pointsPadded anti-sweat back-panel and shoulder strapsBottom studsThree main compartmentsOne front smaller compartmentBottle holder meshEmbedded organizerHeavily padded sleeve which fits laptopPadded grab handleShow More",Brand: Gear
https://www.amazon.in/Flamingo-Cosmetic-Sichumaria-Water-Resistant-Organizer/dp/B0B1HNQHXD/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-245,Sichumaria Flamingo Cosmetic,₹238,3.9,72,B0B1HNQHXD,,Brand: Sichumaria
https://www.amazon.in/F-Gear-Hunter-Black-Rucksack-Black/dp/B07DCDTL21/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-246,"F Gear Hunter 75 Ltrs Black Rucksack (Black, Grey Diamond)",₹2240,4.2,1971,B07DCDTL21,,Visit the F Gear Store
https://www.amazon.in/Skybags-Ltrs-Casual-Backpack-BPNNE18HBLU/dp/B08QGPK772/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-247,Skybags 32 Ltrs Blue Casual Backpack (BPNNE18HBLU),₹1399,4.1,524,B08QGPK772,,Visit the Skybags Store
https://www.amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYGCK54/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-248,"URBAN CARRIER Unisex Waterproof Medium Laptop Backpack for School and Colleges (Grey, Large, 45 Liters)",₹579,4.0,415,B09GYGCK54,,Brand: URBAN CARRIER
https://www.amazon.in/Wildcraft-Hopper-Laptop-Backpack-Blue/dp/B07YNL6H8H/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-249,Wildcraft Hopper 1.0 Laptop Backpack 24L (Blue),₹1390,4.5,8,B07YNL6H8H,,Brand: Wildcraft
https://www.amazon.in/HP-Lightweight-100-Gray-Backpack/dp/B08CY1V6P7/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-250,HP Lightweight 100 Laptop Backpack with Elastic and Padded Shoulder Straps (Gray),₹1026,4.0,173,B08CY1V6P7,"<hr aria-hidden=""true"" class=""a-divider-normal bucketDivider""/> <h2> What is in the box? </h2> <dl class=""a-definition-list a-vertical a-spacing-none postpurchase-included-components-list-group"" id=""witb-content-list""> <li class=""postpurchase-included-components-list-item""><span class=""a-list-item""> Backpack </span></li> </dl>",Brand: HP
https://www.amazon.in/Half-Moon-Resistant-Laptop-Backpack/dp/B09842K4RQ/ref=sr_1_251?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-251,Half Moon 35L Water Resistant 15.6 inch Laptop,₹699,3.9,340,B09842K4RQ,"<img alt=""SPN-VAFS"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media/sc/61c8b969-f290-45b3-a7ee-9905c9a11d40.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""SPN-VAFS"" src=""https://m.media-amazon.com/images/S/aplus-media/sc/61c8b969-f290-45b3-a7ee-9905c9a11d40.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the Half Moon Store
https://www.amazon.in/F-Gear-Booster-Laptop-Backpack-Black/dp/B071NRPTR9/ref=sr_1_252?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-252,F Gear Booster V2 43 Liters Laptop Backpack Sch,₹1349,4.0,321,B071NRPTR9,"2 Compartment, 3 Pockets and 2 side bottle holder.Size-17-18 inch laptop compartmentPadded back and adjustable shoulder strapsSize-(LxHxW) Cm-(36x49x26) CmIt Comes With the F Gear Promise of Quality",Visit the F Gear Store
https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-253,Wooum Sling Cross Body,₹328,4.0,711,B0993Q72WD,,Visit the Wooum Store
https://www.amazon.in/Puma-Black-Laptop-Backpack-7573301/dp/B07JHJCZSM/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-254,PUMA 26 Ltrs Puma Black Laptop Backpack,₹1239,3.8,89,B07JHJCZSM,"Care Instructions: Hand Wash OnlyOuter Material: Polyester, Color: Puma BlackCapacity: 26 liters; Dimensions: 32 cms x 48 cms x 15 cms (LxWxH)Number of compartments: 2Laptop Compatibility: Yes, Laptop Size: 16 inchesWarranty type: Manufacturer; 3 monthsDurabasePattern type:SolidCo.01: 82% 600D Polyester with PU backing / 18% 600D Polyester Galaxy PU. Co.02/05/06: 100% 600D Polyester with PU backing. Co.04/09/10/23: 84% 600D Polyester with PU backing / 16% 600D Polyester Galaxy PUShow More",Brand: Puma
https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-255,DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder,₹545,4.0,790,B09CGDFNBV,"<img alt=""1"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/386941bb-5bd9-4ec4-baaa-a42b1e462211.__CR0,0,4000,1200_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""1"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/386941bb-5bd9-4ec4-baaa-a42b1e462211.__CR0,0,4000,1200_PT0_SX600_V1___.jpg""/></noscript>",Visit the DAHSHA Store
https://www.amazon.in/Right-Choice-Stylish-College-Backpack/dp/B07ZVXDHCK/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1690306599&sprefix=ba%2Caps%2C283&sr=8-256,RIGHTCHOICE Quality Stylish Casual Backpack Daily use Unisex Typography College,₹259,3.5,975,B07ZVXDHCK,,Brand: RIGHT CHOICE
https://www.amazon.in/F-Gear-Booster-Laptop-Backpack-Black/dp/B071NRPTR9/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-257,F Gear Booster V2 43 Liters Laptop Backpack Sch,₹1349,4.0,321,B071NRPTR9,"2 Compartment, 3 Pockets and 2 side bottle holder.Size-17-18 inch laptop compartmentPadded back and adjustable shoulder strapsSize-(LxHxW) Cm-(36x49x26) CmIt Comes With the F Gear Promise of Quality",Visit the F Gear Store
https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-258,Wooum Sling Cross Body,₹328,4.0,711,B0993Q72WD,,Visit the Wooum Store
https://www.amazon.in/Puma-Black-Laptop-Backpack-7573301/dp/B07JHJCZSM/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-259,PUMA 26 Ltrs Puma Black Laptop Backpack,₹1239,3.8,89,B07JHJCZSM,"Care Instructions: Hand Wash OnlyOuter Material: Polyester, Color: Puma BlackCapacity: 26 liters; Dimensions: 32 cms x 48 cms x 15 cms (LxWxH)Number of compartments: 2Laptop Compatibility: Yes, Laptop Size: 16 inchesWarranty type: Manufacturer; 3 monthsDurabasePattern type:SolidCo.01: 82% 600D Polyester with PU backing / 18% 600D Polyester Galaxy PU. Co.02/05/06: 100% 600D Polyester with PU backing. Co.04/09/10/23: 84% 600D Polyester with PU backing / 16% 600D Polyester Galaxy PUShow More",Brand: Puma
https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-260,DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder,₹545,4.0,790,B09CGDFNBV,"<img alt=""1"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/386941bb-5bd9-4ec4-baaa-a42b1e462211.__CR0,0,4000,1200_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""1"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/386941bb-5bd9-4ec4-baaa-a42b1e462211.__CR0,0,4000,1200_PT0_SX600_V1___.jpg""/></noscript>",Visit the DAHSHA Store
https://www.amazon.in/Right-Choice-Stylish-College-Backpack/dp/B07ZVXDHCK/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-261,RIGHTCHOICE Quality Stylish Casual Backpack Daily use Unisex Typography College,₹259,3.5,975,B07ZVXDHCK,,Brand: RIGHT CHOICE
https://www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Navy/dp/B07FMBQ891/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-262,FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex,₹749,4.0,6160,B07FMBQ891,"<img alt="" "" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-seller-content-images-us-east-1/A21TJRUUN4KGV/A1M64IR17UPNDT/cb08020a-eeaf-4164-9e54-ab16f7031ee6._CR0,0,600,180_PT0_SX600__.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt="" "" src=""https://m.media-amazon.com/images/S/aplus-seller-content-images-us-east-1/A21TJRUUN4KGV/A1M64IR17UPNDT/cb08020a-eeaf-4164-9e54-ab16f7031ee6._CR0,0,600,180_PT0_SX600__.jpg""/></noscript>",Brand: FUR JADEN
https://www.amazon.in/Pramadda-Pure-Luxury-Backpack-Bagpacks/dp/B0C6NNPZTC/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-263,Pramadda Pure Luxury Milan Casual Vegan Leather 15.6 inch Laptop Backpack for Men and Women | Stylish School College Office Travel Bagpacks | Trendy Office Laptop,₹1200,4.9,11,B0C6NNPZTC,"<div class=""a-divider-inner"">",Visit the Pramadda Pure Luxury Store
https://www.amazon.in/Capriff-Liters-Collage-travell-Backpack/dp/B084T7X2HX/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-264,CAPRIFF 32 L Casual Waterproof Laptop,₹539,3.8,3102,B084T7X2HX,,Visit the CAPRIFF Store
https://www.amazon.in/Messenger-Shoulder-Resistant-Anti-theft-Crossbody/dp/B0B6FYYPK3/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-265,Arctic Hunter Sling,₹2099,4.2,88,B0B6FYYPK3,,Visit the ah arctic hunter Store
https://www.amazon.in/F-Gear-Axe-Black-Navy-Blue-bag/dp/B00MI562BG/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1690306604&sprefix=ba%2Caps%2C283&sr=8-266,F Gear Axe 27L Black Navy Blue School,₹969,4.2,5814,B00MI562BG,,Visit the F Gear Store
